Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,altLabel,comment,http://www.geneontology.org/formats/oboInOwl#hasDbXref,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2004/02/skos/core#notation,id,label,may_be_caused_by,may_cause
rgo:29783,cylindromatosis,,,false,,,rgo:00000,,,ORDO:211,,RGO:29783,RGO:29783,cylindromatosis,,
rgo:29784,Divry-Van Bogaert syndrome,,,false,,,rgo:00000,,,,,RGO:29784,RGO:29784,Divry-Van Bogaert syndrome,,
rgo:29788,hypothalamic hamartoma,,,false,,,rgo:00000,,,DOID:5981|HP:0002444,,RGO:29788,RGO:29788,hypothalamic hamartoma,,
rgo:10892,avascular necrosis,,,false,,,rgo:00000,AVN|aseptic necrosis|bone infarction|osteonecrosis|ischemic bone necrosis,,RADLEX:RID34605|SNOMEDCT:86217007|HP:0010885,,RGO:10892,RGO:10892,avascular necrosis,,
rgo:10899,caisson disease,,,false,,,rgo:00000,dysbaric osteonecrosis|decompression sickness,,SNOMEDCT:89684003,,RGO:10899,RGO:10899,caisson disease,,
rgo:22435,hypobetalipoproteinemia,,,false,,,rgo:00000,,,DOID:1390|HP:0003563,,RGO:22435,RGO:22435,hypobetalipoproteinemia,,
rgo:22432,aplasia cutis,,,false,,,rgo:00000,,,,,RGO:22432,RGO:22432,aplasia cutis,,
rgo:22434,Hennekam syndrome,,,false,,,rgo:00000,intestinal lymphagiectasia-lymphedema-mental retardation syndrome|Hennekam lymphangiectasia-lymphedema syndrome,,DOID:0060366|ORDO:2136,,RGO:22434,RGO:22434,Hennekam syndrome,,
rgo:22433,colonic polyps,,,false,,,rgo:00000,,,,,RGO:22433,RGO:22433,colonic polyps,,
rgo:22437,familial congenital pulmonary valvular stenosis,,,false,,,rgo:00000,,,ORDO:3189,,RGO:22437,RGO:22437,familial congenital pulmonary valvular stenosis,,
rgo:24403,penetrating peptic ulcer,,,false,,,rgo:00000,,,,,RGO:24403,RGO:24403,penetrating peptic ulcer,,
rgo:24407,pancreatobiliary duct anomaly,,,false,,,rgo:00000,,,,,RGO:24407,RGO:24407,pancreatobiliary duct anomaly,,
rgo:24402,idiopathic pancreatitis,,,false,,,rgo:00000,,,,,RGO:24402,RGO:24402,idiopathic pancreatitis,,
rgo:24401,hypothermia,,,false,,,rgo:00000,,,SNOMEDCT:386689009|RADLEX:RID34682|ICD10CM:T68|HP:0002045,,RGO:24401,RGO:24401,hypothermia,,
rgo:24405,vincristine,,,false,,,rgo:15189,,,SNOMEDCT:23079006|SNOMEDCT:387126006,,RGO:24405,RGO:24405,vincristine,,
rgo:24404,alcoholic pancreatitis,,,false,,,rgo:00000,,,SNOMEDCT:445507008|DOID:4988,,RGO:24404,RGO:24404,alcoholic pancreatitis,,
rgo:24409,cruciate tear,,,false,,,rgo:00000,,,,,RGO:24409,RGO:24409,cruciate tear,,
rgo:24408,meniscal tear,,,false,,,rgo:00000,,,,,RGO:24408,RGO:24408,meniscal tear,,
rgo:24400,hypertriglyceridemia,,,false,,,rgo:00000,,,SNOMEDCT:302870006|HP:0002155,,RGO:24400,RGO:24400,hypertriglyceridemia,,
rgo:24406,glycogen storage disease type 1a,,,false,,,rgo:00000,,,,,RGO:24406,RGO:24406,glycogen storage disease type 1a,,
rgo:16715,small cell carcinoma,,,false,,,rgo:00000,,,RADLEX:RID4256|DOID:0050685|SNOMEDCT:74364000,,RGO:16715,RGO:16715,small cell carcinoma,,
rgo:31640,congenital genital malformation,,,false,,,rgo:00000,,,,,RGO:31640,RGO:31640,congenital genital malformation,,
rgo:31642,early osteitis pubis,,,false,,,rgo:00000,,,,,RGO:31642,RGO:31642,early osteitis pubis,,
rgo:31649,Van Neck disease,,,false,,,rgo:35622,osteonecrosis of the ischiopubic synchondrosis,,RADLEX:RID29082,,RGO:31649,RGO:31649,Van Neck disease,,
rgo:31645,pseudomarsupial bones,,,false,,,rgo:00000,,,,,RGO:31645,RGO:31645,pseudomarsupial bones,,
rgo:31643,degenerative changes,,,false,,,rgo:00000,,,,,RGO:31643,RGO:31643,degenerative changes,,
rgo:31641,congenital urinary tract malformation,,,false,,,rgo:00000,,,,,RGO:31641,RGO:31641,congenital urinary tract malformation,,
rgo:31646,idiopathic pubic fusion,,,false,,,rgo:00000,,,,,RGO:31646,RGO:31646,idiopathic pubic fusion,,
rgo:31644,healed osteitis pubis,,,false,,,rgo:00000,,,,,RGO:31644,RGO:31644,healed osteitis pubis,,
rgo:31564,agenesis of cerebellar vermis,,,false,,,rgo:00000,,,HP:0002335,,RGO:31564,RGO:31564,agenesis of cerebellar vermis,,
rgo:31563,pretibial hemangioma,,,false,,,rgo:00000,,,,,RGO:31563,RGO:31563,pretibial hemangioma,,
rgo:31562,noncleavage of cerebellum,,,false,,,rgo:00000,,,,,RGO:31562,RGO:31562,noncleavage of cerebellum,,
rgo:31560,familial paraganglioneuroma,,,false,,,rgo:00000,,,,,RGO:31560,RGO:31560,familial paraganglioneuroma,,
rgo:31565,glomeruloid hemangioma,,,false,,,rgo:00000,,,SNOMEDCT:403976007|DOID:486|HP:0031357,,RGO:31565,RGO:31565,glomeruloid hemangioma,,
rgo:31561,familial extra-adrenal pheochromocytoma,,,false,,,rgo:00000,,,,,RGO:31561,RGO:31561,familial extra-adrenal pheochromocytoma,,
rgo:31569,carcinomatous infiltration,,,false,,,rgo:00000,,,,,RGO:31569,RGO:31569,carcinomatous infiltration,,
rgo:31566,chest wall hemangioma,,,false,,,rgo:00000,,,,,RGO:31566,RGO:31566,chest wall hemangioma,,
rgo:03493,aberrant right subclavian artery,,,false,,,rgo:00000,,,HP:0031014,,RGO:03493,RGO:03493,aberrant right subclavian artery,,
rgo:03490,neurenteric duplication cyst,,,false,,,rgo:00000,,,,,RGO:03490,RGO:03490,neurenteric duplication cyst,,
rgo:03497,strictire secondary to esophagitis,,,false,,,rgo:00000,,,,,RGO:03497,RGO:03497,strictire secondary to esophagitis,,
rgo:03496,congenital esophageal stricture,,,false,,,rgo:00000,,,,,RGO:03496,RGO:03496,congenital esophageal stricture,,
rgo:03494,aberrant left subclavian artery,,,false,,,rgo:00000,,,,,RGO:03494,RGO:03494,aberrant left subclavian artery,,
rgo:03491,bronchogenic duplication cyst,,,false,,,rgo:00000,,,,,RGO:03491,RGO:03491,bronchogenic duplication cyst,,
rgo:03495,esophageal stricture,,,false,,,rgo:00000,,,SNOMEDCT:63305008|HP:0002043,,RGO:03495,RGO:03495,esophageal stricture,,
rgo:18825,biliary tract filling defect,,,false,,,rgo:00000,,,,,RGO:18825,RGO:18825,biliary tract filling defect,,
rgo:18829,stent,,,false,,,rgo:00000,,,SNOMEDCT:65818007|RADLEX:RID5598,,RGO:18829,RGO:18829,stent,,
rgo:34656,diffuse cerebral calcification,,,false,,,rgo:00000,,,HP:0005849,,RGO:34656,RGO:34656,diffuse cerebral calcification,,
rgo:34655,digestive tract small vessel hyalinosis,,,false,,,rgo:00000,,,,,RGO:34655,RGO:34655,digestive tract small vessel hyalinosis,,
rgo:34652,spastic tetraplegia - retinitis pigmentosa - intellectual deficit,,,false,,,rgo:00000,,,ORDO:3011,,RGO:34652,RGO:34652,spastic tetraplegia - retinitis pigmentosa - intellectual deficit,,
rgo:34650,vertebral segmentation disorder,,,false,,,rgo:00000,,,,,RGO:34650,RGO:34650,vertebral segmentation disorder,,
rgo:34653,spastic tetraplegia,,,false,,,rgo:00000,,,SNOMEDCT:192965001|HP:0002510,,RGO:34653,RGO:34653,spastic tetraplegia,,
rgo:34654,retinal ischemic - digestive tract small vessel hyalinosis - diffuse cerebral calcifications,,,false,,,rgo:00000,,,ORDO:3018,,RGO:34654,RGO:34654,retinal ischemic - digestive tract small vessel hyalinosis - diffuse cerebral calcifications,,
rgo:34651,limb defect,,,false,,,rgo:00000,,,,,RGO:34651,RGO:34651,limb defect,,
rgo:34657,radial ray hypoplasia - choanal atresia,,,false,,,rgo:00000,,,ORDO:3026,,RGO:34657,RGO:34657,radial ray hypoplasia - choanal atresia,,
rgo:34659,lung hypoplasia,,,false,,,rgo:00000,,,HP:0002089,,RGO:34659,RGO:34659,lung hypoplasia,,
rgo:34658,growth delay - hydrocephaly - lung hypoplasia,,,false,,,rgo:00000,,,ORDO:3035,,RGO:34658,RGO:34658,growth delay - hydrocephaly - lung hypoplasia,,
rgo:04411,cystadenoma,,,false,,,rgo:00683,,,RADLEX:RID4150|SNOMEDCT:47620003|DOID:2634,,RGO:04411,RGO:04411,cystadenoma,,
rgo:04414,benign neoplasm,,,false,,,rgo:26356,,,SNOMEDCT:3898006|DOID:0060072,,RGO:04414,RGO:04414,benign neoplasm,,
rgo:04416,malignant neoplasm,,,false,,,rgo:26356,malignant tumor|malignancies|malignancy,,SNOMEDCT:363346000|SNOMEDCT:86049000|RADLEX:RID36042|DOID:162,,RGO:04416,RGO:04416,malignant neoplasm,,
rgo:04410,fibroadenoma,,,false,,,rgo:00683,,,SNOMEDCT:65877006|RADLEX:RID4285|DOID:1618,,RGO:04410,RGO:04410,fibroadenoma,,
rgo:04417,parasitic granuloma,,,false,,,rgo:00000,,,,,RGO:04417,RGO:04417,parasitic granuloma,,
rgo:01098,retractile mesenteritis,,,false,,,rgo:00000,fibrosing mesenteritis|mesenteric fibrosis,,SNOMEDCT:86422009|ICD10CM:K65.4|DOID:8283,,RGO:01098,RGO:01098,retractile mesenteritis,,
rgo:01091,gallstone ileus,,,false,,,rgo:00000,,,RADLEX:RID4965|SNOMEDCT:37976006|ICD10CM:K56.3,,RGO:01091,RGO:01091,gallstone ileus,,
rgo:09196,ranula,,,false,,,rgo:00000,,,RADLEX:RID3919|ICD10CM:K11.6|SNOMEDCT:14919007|DOID:12904|HP:0030706,,RGO:09196,RGO:09196,ranula,,
rgo:09195,pseudotumor secondary to motor atrophy of cranial nerve,,,false,,,rgo:00000,,,,,RGO:09195,RGO:09195,pseudotumor secondary to motor atrophy of cranial nerve,,
rgo:09194,lymphangioma,,,false,,,rgo:04840|rgo:04744,,,SNOMEDCT:69044001|SNOMEDCT:400178008|RADLEX:RID4370|DOID:1475|HP:0100764,,RGO:09194,RGO:09194,lymphangioma,,
rgo:09197,thyroglossal duct cyst,,,false,,,rgo:00000,,,SNOMEDCT:39462005|RADLEX:RID3943|HP:0010518|ORDO:489,,RGO:09197,RGO:09197,thyroglossal duct cyst,,
rgo:09198,sublingual space lesion,,,false,,,rgo:00000,,,,,RGO:09198,RGO:09198,sublingual space lesion,,
rgo:11103,solitary ill-defined lytic metaphyseal lesion,,,false,,,rgo:00000,,,,,RGO:11103,RGO:11103,solitary ill-defined lytic metaphyseal lesion,,
rgo:29381,argininosuccinic aciduria,,,false,,,rgo:00000,,,SNOMEDCT:41013004|DOID:14755|ORDO:23,,RGO:29381,RGO:29381,argininosuccinic aciduria,,
rgo:29385,Muckle-Wells syndrome,,,false,,,rgo:00000,,,SNOMEDCT:15123008|ICD10CM:M04.2|DOID:0050854|ORDO:575,,RGO:29385,RGO:29385,Muckle-Wells syndrome,,
rgo:29380,acrodermatitis,,,false,,,rgo:00000,,,SNOMEDCT:8197001|DOID:2722,,RGO:29380,RGO:29380,acrodermatitis,,
rgo:29383,Gianotti-Crosti disease,,,false,,,rgo:00000,,,,,RGO:29383,RGO:29383,Gianotti-Crosti disease,,
rgo:29382,biotin deficiency,,,false,,,rgo:00000,,,DOID:0050810|ICD10CM:E53.8|SNOMEDCT:413652008,,RGO:29382,RGO:29382,biotin deficiency,,
rgo:29386,Nakajo syndrome,,,false,,,rgo:00000,,,SNOMEDCT:702449004,,RGO:29386,RGO:29386,Nakajo syndrome,,
rgo:15990,agenesis of one lung,,,false,,,rgo:00000,unilateral pulmonary agenesis,,,,RGO:15990,RGO:15990,agenesis of one lung,,
rgo:15999,pleural thickening,,,false,,,rgo:00000,,,SNOMEDCT:73725006,,RGO:15999,RGO:15999,pleural thickening,,
rgo:15994,eventration of diaphragm,,,false,,,rgo:00000,,,ICD10CM:Q79.1,,RGO:15994,RGO:15994,eventration of diaphragm,,
rgo:15995,fibrosis of lung or pleura,,,false,,,rgo:00000,,,,,RGO:15995,RGO:15995,fibrosis of lung or pleura,,
rgo:07160,subependymoma,,,false,,,rgo:00000,,,ORDO:251639|RADLEX:RID4055|SNOMEDCT:4553004,,RGO:07160,RGO:07160,subependymoma,,
rgo:07168,gyriform cortical/subcortical T2 hypointensity,,,false,,,rgo:00000,,,,,RGO:07168,RGO:07168,gyriform cortical/subcortical T2 hypointensity,,
rgo:18415,gliosis,,,false,,,rgo:00000,,,RADLEX:RID3827|SNOMEDCT:81415000|HP:0002171,,RGO:18415,RGO:18415,gliosis,,
rgo:10048,lipomeningocele,,,false,,,rgo:00000,,,SNOMEDCT:253120005|HP:0030710,,RGO:10048,RGO:10048,lipomeningocele,,
rgo:10046,filum terminate lipoma,,,false,,,rgo:00000,,,,,RGO:10046,RGO:10046,filum terminate lipoma,,
rgo:10045,dorsal dermal sinus,,,false,,,rgo:00000,,,SNOMEDCT:239151003,,RGO:10045,RGO:10045,dorsal dermal sinus,,
rgo:10043,spina bifida occulta,,,false,,,rgo:03821,,,SNOMEDCT:76916001|ICD10CM:Q76.0|DOID:0080073|HP:0003298,,RGO:10043,RGO:10043,spina bifida occulta,,
rgo:10049,spina bifida aperta,,,false,,,rgo:03821,,,SNOMEDCT:58557008|ORDO:268369,,RGO:10049,RGO:10049,spina bifida aperta,,
rgo:04830,acquired liver cyst,,,false,,,rgo:00000,,,,,RGO:04830,RGO:04830,acquired liver cyst,,
rgo:04832,inflammatory liver cyst,,,false,,,rgo:04830,,,,,RGO:04832,RGO:04832,inflammatory liver cyst,,
rgo:04831,traumatic liver cyst,,,false,,,rgo:04830,,,,,RGO:04831,RGO:04831,traumatic liver cyst,,
rgo:04836,embolism of lymphangiographic contrast material,,,false,,,rgo:00000,,,,,RGO:04836,RGO:04836,embolism of lymphangiographic contrast material,,
rgo:04833,starry-sky liver,,,false,,,rgo:00000,starry sky liver,,,,RGO:04833,RGO:04833,starry-sky liver,,
rgo:04837,periportal fibrosis,,,false,,,rgo:00000,,,HP:0001405,,RGO:04837,RGO:04837,periportal fibrosis,,
rgo:04839,focal sparing in fatty liver,,,false,,,rgo:00000,,,,,RGO:04839,RGO:04839,focal sparing in fatty liver,,
rgo:04838,hypoechoic liver lesion,,,false,,,rgo:00000,,,,,RGO:04838,RGO:04838,hypoechoic liver lesion,,
rgo:04835,calcified lymph nodes at porta hepatis,,,false,,,rgo:00000,,,,,RGO:04835,RGO:04835,calcified lymph nodes at porta hepatis,,
rgo:07421,posterior fossa cystic lesion,,,false,,,rgo:00000,,,,,RGO:07421,RGO:07421,posterior fossa cystic lesion,,
rgo:07425,giant cisterna magna,,,false,,,rgo:00000,,,,,RGO:07425,RGO:07425,giant cisterna magna,,
rgo:04934,pseudotumor,,,false,,,rgo:00000,,,SNOMEDCT:49293007,,RGO:04934,RGO:04934,pseudotumor,,
rgo:04935,fibrous band,,,false,,,rgo:00000,,,SNOMEDCT:263757009,,RGO:04935,RGO:04935,fibrous band,,
rgo:04933,ascaris bolus anisakiasis,,,false,,,rgo:00000,,,,,RGO:04933,RGO:04933,ascaris bolus anisakiasis,,
rgo:04932,schistosomal granuloma,,,false,,,rgo:00000,,,,,RGO:04932,RGO:04932,schistosomal granuloma,,
rgo:04930,fecal mass,,,false,,,rgo:00000,,,,,RGO:04930,RGO:04930,fecal mass,,
rgo:04931,giant type pseudopolyp,,,false,,,rgo:00000,,,,,RGO:04931,RGO:04931,giant type pseudopolyp,,
rgo:04939,annular lesion of colon,,,false,,,rgo:00000,,,,,RGO:04939,RGO:04939,annular lesion of colon,,
rgo:04937,taeniae coli,,,false,,,rgo:00000,,,SNOMEDCT:63217007|RADLEX:RID33345,,RGO:04937,RGO:04937,taeniae coli,,
rgo:25183,orbital dysplasia,,,false,,,rgo:00000,,,,,RGO:25183,RGO:25183,orbital dysplasia,,
rgo:25187,pseudoglioma,,,false,,,rgo:00000,,,,,RGO:25187,RGO:25187,pseudoglioma,,
rgo:25185,persistent hyperplastic primary vitreous,,,false,,,rgo:00000,PHPV,,DOID:0060282|SNOMEDCT:314270008|HP:0007968|ORDO:91495,,RGO:25185,RGO:25185,persistent hyperplastic primary vitreous,,
rgo:25189,retinopathy of prematurity,,,false,,,rgo:00000,,,ICD10CM:H35.1|SNOMEDCT:415297005|RADLEX:RID3362|DOID:13025|ORDO:90050,,RGO:25189,RGO:25189,retinopathy of prematurity,,
rgo:25181,enucleation,,,false,,,rgo:00000,,,SNOMEDCT:39250009,,RGO:25181,RGO:25181,enucleation,,
rgo:25184,uveal melanoma,,,false,,,rgo:00000,,,DOID:6039|HP:0007716|ORDO:39044,,RGO:25184,RGO:25184,uveal melanoma,,
rgo:25180,frontal sinus neoplasm,,,false,,,rgo:00000,,,DOID:1361,,RGO:25180,RGO:25180,frontal sinus neoplasm,,
rgo:25188,retinocytoma,,,false,,,rgo:00000,,,SNOMEDCT:128913004|SNOMEDCT:416864007,,RGO:25188,RGO:25188,retinocytoma,,
rgo:05094,superficial spreading carcinoma,,,false,,,rgo:00000,,,,,RGO:05094,RGO:05094,superficial spreading carcinoma,,
rgo:05098,celiac artery collaterals,,,false,,,rgo:00000,,,,,RGO:05098,RGO:05098,celiac artery collaterals,,
rgo:05099,gastric cancer,,,false,,,rgo:00000,carcinoma of stomach,,RADLEX:RID34623|SNOMEDCT:363349007|DOID:10534|HP:0012126|ORDO:63443,,RGO:05099,RGO:05099,gastric cancer,,
rgo:05095,intramural diverticulosis,,,false,,,rgo:00000,,,,,RGO:05095,RGO:05095,intramural diverticulosis,,
rgo:05096,hirsute esophagus,,,false,,,rgo:00000,,,,,RGO:05096,RGO:05096,hirsute esophagus,,
rgo:05097,mesenteric artery collaterals,,,false,,,rgo:00000,,,,,RGO:05097,RGO:05097,mesenteric artery collaterals,,
rgo:19345,dislocation,,,false,,,rgo:00000,,,SNOMEDCT:87642003|RADLEX:RID4770,,RGO:19345,RGO:19345,dislocation,,
rgo:19346,surgical correction of congenital hip dysplasia,,,false,,,rgo:00000,,,,,RGO:19346,RGO:19346,surgical correction of congenital hip dysplasia,,
rgo:19343,idiopathic osteonecrosis,,,false,,,rgo:00000,,,,,RGO:19343,RGO:19343,idiopathic osteonecrosis,,
rgo:19348,microfracture,,,false,,,rgo:00000,,,SNOMEDCT:110398004,,RGO:19348,RGO:19348,microfracture,,
rgo:19340,prolonged steroid therapy,,,false,,,rgo:00000,,,,,RGO:19340,RGO:19340,prolonged steroid therapy,,
rgo:19347,hip nailing,,,false,,,rgo:00000,,,,,RGO:19347,RGO:19347,hip nailing,,
rgo:20358,perirenal urinoma,,,false,,,rgo:00000,,,,,RGO:20358,RGO:20358,perirenal urinoma,,
rgo:20350,lithotripsy,,,false,,,rgo:00000,,,SNOMEDCT:133864008,,RGO:20350,RGO:20350,lithotripsy,,
rgo:20354,reparative giant cell granuloma,,,false,,,rgo:00000,,,,,RGO:20354,RGO:20354,reparative giant cell granuloma,,
rgo:20359,perirenal hematoma,,,false,,,rgo:00000,,,SNOMEDCT:197824007|HP:0030171,,RGO:20359,RGO:20359,perirenal hematoma,,
rgo:07755,subclavian steal syndrome,,,false,,,rgo:00000,,,SNOMEDCT:15258001|DOID:13002,,RGO:07755,RGO:07755,subclavian steal syndrome,,
rgo:18574,retrobulbar mass,,,false,,,rgo:00000,,,,,RGO:18574,RGO:18574,retrobulbar mass,,
rgo:18576,extraconal meningioma,,,false,,,rgo:00000,,,,,RGO:18576,RGO:18576,extraconal meningioma,,
rgo:18578,schwannoma,,,false,,,rgo:25503,neurilemoma|neurinoma,,SNOMEDCT:404022001|SNOMEDCT:985004|RADLEX:RID4473|ORDO:252164|DOID:3192|HP:0100008,,RGO:18578,RGO:18578,schwannoma,,
rgo:18042,cerebral embolism,,,false,,,rgo:00000,,,SNOMEDCT:75543006|DOID:4372,,RGO:18042,RGO:18042,cerebral embolism,,
rgo:25855,dental enamel hypoplasia,,,false,,,rgo:00000,,,DOID:693|HP:0006297,,RGO:25855,RGO:25855,dental enamel hypoplasia,,
rgo:25850,MIDD syndrome,,,false,,,rgo:00000,,,,,RGO:25850,RGO:25850,MIDD syndrome,,
rgo:21665,left ventricular diverticulum,,,false,,,rgo:00000,,,SNOMEDCT:445540004,,RGO:21665,RGO:21665,left ventricular diverticulum,,
rgo:21666,parachute mitral valve,,,false,,,rgo:00000,,,RADLEX:RID4794|HP:0011571,,RGO:21666,RGO:21666,parachute mitral valve,,
rgo:21667,cardiac fibroma,,,false,,,rgo:21409,fibroma of heart,,HP:0010617,,RGO:21667,RGO:21667,cardiac fibroma,,
rgo:21664,pericardial hernia,,,false,,,rgo:00000,,,,,RGO:21664,RGO:21664,pericardial hernia,,
rgo:21661,hypoplasia of pulmonary arteries,,,false,,,rgo:00000,,,,,RGO:21661,RGO:21661,hypoplasia of pulmonary arteries,,
rgo:26120,Burn-McKeown syndrome,,,false,,,rgo:00000,,,,,RGO:26120,RGO:26120,Burn-McKeown syndrome,,
rgo:26124,familial posterior helical ear pits,,,false,,,rgo:00000,,,,,RGO:26124,RGO:26124,familial posterior helical ear pits,,
rgo:26123,Delleman syndrome,,,false,,,rgo:00000,,,,,RGO:26123,RGO:26123,Delleman syndrome,,
rgo:26121,da Silva syndrome,,,false,,,rgo:00000,,,,,RGO:26121,RGO:26121,da Silva syndrome,,
rgo:26129,renal tubular dysgenesis-absent nipples syndrome,,,false,,,rgo:00000,,,,,RGO:26129,RGO:26129,renal tubular dysgenesis-absent nipples syndrome,,
rgo:15297,prematurity,,,false,,,rgo:00000,,,SNOMEDCT:44247006,,RGO:15297,RGO:15297,prematurity,,
rgo:10014,small intervertebral foramen,,,false,,,rgo:00000,,,,,RGO:10014,RGO:10014,small intervertebral foramen,,
rgo:10018,unilateral bar resulting in scoliosis,,,false,,,rgo:00000,,,,,RGO:10018,RGO:10018,unilateral bar resulting in scoliosis,,
rgo:10017,posterior subluxation of cervical spine,,,false,,,rgo:00000,,,,,RGO:10017,RGO:10017,posterior subluxation of cervical spine,,
rgo:10019,enlarged intervertebral foramen,,,false,,,rgo:00000,,,,,RGO:10019,RGO:10019,enlarged intervertebral foramen,,
rgo:19452,animal bite,,,false,,,rgo:00000,,,SNOMEDCT:31986002,,RGO:19452,RGO:19452,animal bite,,
rgo:19450,soft tissue infection adjacent to bone,,,false,,,rgo:00000,,,,,RGO:19450,RGO:19450,soft tissue infection adjacent to bone,,
rgo:19451,human bite,,,false,,,rgo:00000,,,SNOMEDCT:242605002|ICD10CM:W50.3|SNOMEDCT:43028005,,RGO:19451,RGO:19451,human bite,,
rgo:19459,arthritis mutilans,,,false,,,rgo:00000,,,SNOMEDCT:19514005|RADLEX:RID34715,,RGO:19459,RGO:19459,arthritis mutilans,,
rgo:04003,perforated diverticulum,,,false,,,rgo:00000,,,SNOMEDCT:197104005|SNOMEDCT:20464009,,RGO:04003,RGO:04003,perforated diverticulum,,
rgo:04006,regular thickening of small bowel folds,,,false,,,rgo:00000,regular small bowel fold thickening,,,,RGO:04006,RGO:04006,regular thickening of small bowel folds,,
rgo:04007,Mycobacterium avium-intercellulare,,,false,,,rgo:00000,,,,,RGO:04007,RGO:04007,Mycobacterium avium-intercellulare,,
rgo:04000,Schistosomiasis japonica,,,false,,,rgo:00000,,,DOID:0050597,,RGO:04000,RGO:04000,Schistosomiasis japonica,,
rgo:04002,perforated appendix,,,false,,,rgo:00000,,,SNOMEDCT:47693006,,RGO:04002,RGO:04002,perforated appendix,,
rgo:04009,shigella,,,false,,,rgo:00000,,,SNOMEDCT:77352002,,RGO:04009,RGO:04009,shigella,,
rgo:04005,intramural bowel hemorrhage,,,false,,,rgo:00000,intramural bowel hematoma,,,,RGO:04005,RGO:04005,intramural bowel hemorrhage,,
rgo:23699,Angelman syndrome,,,false,,,rgo:00000,happy puppet syndrome,,SNOMEDCT:76880004|ICD10CM:Q93.5|DOID:1932|ORDO:72,,RGO:23699,RGO:23699,Angelman syndrome,,
rgo:23693,Schmid type,,,false,,,rgo:00000,,,,,RGO:23693,RGO:23693,Schmid type,,
rgo:23696,sacral hypoplasia,,,false,,,rgo:00000,,,,,RGO:23696,RGO:23696,sacral hypoplasia,,
rgo:23691,chondromalacia,,,false,,,rgo:00000,,,SNOMEDCT:63198006|ICD10CM:M94.2|RADLEX:RID5400|DOID:2557,,RGO:23691,RGO:23691,chondromalacia,,
rgo:23698,chronic muscular hypotonia,,,false,,,rgo:00000,,,,,RGO:23698,RGO:23698,chronic muscular hypotonia,,
rgo:23690,subchondral cyst,,,false,,,rgo:00000,,,,,RGO:23690,RGO:23690,subchondral cyst,,
rgo:03654,benztropine,,,false,,,rgo:00000,,,SNOMEDCT:77390008|SNOMEDCT:372846002,,RGO:03654,RGO:03654,benztropine,,
rgo:03651,ceroidosis,,,false,,,rgo:00000,vitamin E depletion,,,,RGO:03651,RGO:03651,ceroidosis,,
rgo:03659,electrolyte imbalance,,,false,,,rgo:00000,,,SNOMEDCT:105593004,,RGO:03659,RGO:03659,electrolyte imbalance,,
rgo:03655,L-DOPA,,,false,,,rgo:00000,levodopa,,SNOMEDCT:65955006,,RGO:03655,RGO:03655,L-DOPA,,
rgo:03652,hexamethonium,,,false,,,rgo:33195,,,SNOMEDCT:49839002,,RGO:03652,RGO:03652,hexamethonium,,
