layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
126,down_proj,0.04416807842991011,4096,14336,3.5,4.117004514630958,0.21064366758923467,1.1867761831814823,True,1.125030517578125,dense,0.9816393608783827,2.678434252869944,0.05116430327939935,model.layers.8.mlp.down_proj,4096,476.90761039219797,4096,519,0,1,0.1368213125534304,1.125030517578125,423.9063767077592,success,1.0606745481491089,0.08770783245563507,,0,1.125030517578125,0.21345536410808563
132,q_proj,0.041005312702494856,4096,4096,1.0,3.455023205093215,1.4486917519812244,1.1084818091310273,True,2.626032829284668,dense,1.771585390551656,2.3936071508069174,0.41930015110915564,model.layers.9.self_attn.q_proj,4096,247.5182072456673,4096,163,17,1,0.1922922580352189,2.626032829284668,94.25556470026741,success,1.6205039024353027,3.763586937566288e-05,,21,2.626032829284668,0.32483747601509094
133,k_proj,0.044767241802735835,1024,4096,4.0,6.21360647795304,0.8185638942089246,0.9728858753153432,True,1.3543699979782104,dense,0.8841702216611353,2.0468742308292818,0.13173732471042898,model.layers.9.self_attn.k_proj,1024,111.39718870585784,1024,22,0,1,1.1115446358958392,1.3543699979782104,82.2501892925496,success,1.163774013519287,0.0450713224709034,under-trained,0,1.3543699979782104,0.4866417646408081
134,v_proj,0.06784892132607145,1024,4096,4.0,5.691743784485717,-5.757480092723439,1.014799718366655,True,0.09737569838762283,dense,-4.726033738096573,1.347195059045971,-1.0115494145075368,model.layers.9.self_attn.v_proj,1024,22.243086924543604,1024,81,0,1,0.5213048649428574,0.09737569838762283,228.4254417976104,success,0.31205078959465027,0.03830372169613838,,0,0.09737569838762283,0.04871088266372681
135,o_proj,0.052349746233984806,4096,4096,1.0,3.6900420060034764,-1.7193435313876264,1.1342464590376318,True,0.3420255482196808,dense,-0.28928394786269385,2.0366730069417174,-0.4659414523168999,model.layers.9.self_attn.o_proj,4096,108.8110514496501,4096,200,8,1,0.19021469441217215,0.3420255482196808,318.1372035394311,success,0.5848295092582703,1.6426155298177036e-06,,26,0.3420255482196808,0.10986019670963287
138,gate_proj,0.013748437675288772,4096,14336,3.5,3.6009288933790726,2.713942913674222,1.1805736340747233,True,5.6712470054626465,dense,2.759257675966667,2.784994538172192,0.7536785629575393,model.layers.9.mlp.gate_proj,4096,609.5292315552942,4096,516,0,1,0.11449951007320532,5.6712470054626465,107.47710882072052,success,2.3814380168914795,0.07345383614301682,,0,5.6712470054626465,0.2646101117134094
139,up_proj,0.020929506098174788,4096,14336,3.5,5.060736621203355,-0.5531431453593486,1.1916879435537215,True,0.7774976491928101,dense,0.4270047975547363,2.691643629588935,-0.10930091541255131,model.layers.9.mlp.up_proj,4096,491.6359468367882,4096,310,0,1,0.23063434197728858,0.7774976491928101,632.3311039553619,success,0.8817582726478577,0.07171940058469772,,0,0.7774976491928101,0.24775320291519165
140,down_proj,0.047887089272095895,4096,14336,3.5,3.817228954730105,0.22857725981063517,1.183172135944794,True,1.147837519645691,dense,1.2557447884675275,2.6848935946520696,0.05988041653288691,model.layers.9.mlp.down_proj,4096,484.05375631758943,4096,455,0,1,0.13207373051867724,1.147837519645691,421.70929947211073,success,1.0713717937469482,0.06811818480491638,,0,1.147837519645691,0.23116351664066315
146,q_proj,0.03387935067339154,4096,4096,1.0,3.998581698106897,2.0590387464970723,1.107440847026377,True,3.2729718685150146,dense,2.17139726761183,2.4174969118779,0.5149422725242581,model.layers.10.self_attn.q_proj,4096,261.51518526059806,4096,104,22,1,0.2940351267644088,3.2729718685150146,79.9014460760552,success,1.8091356754302979,1.3638110431202222e-05,,24,3.2729718685150146,0.4458767771720886
147,k_proj,0.05011587619146396,1024,4096,4.0,6.817758938202523,1.538762323647356,0.9708122537973947,True,1.6815087795257568,dense,1.5588011082606066,2.0902979071554717,0.22569913920321813,model.layers.10.self_attn.k_proj,1024,123.1112971274415,1024,43,0,1,0.8871999206156169,1.6815087795257568,73.214781050482,success,1.2967300415039062,0.03725365176796913,under-trained,0,1.6815087795257568,0.49109339714050293
148,v_proj,0.04803796345630984,1024,4096,4.0,8.049181040866793,-8.383459904606752,1.0151181165214798,True,0.09088044613599777,dense,-7.60591953330564,1.351304822503022,-1.0415295496576333,model.layers.10.self_attn.v_proj,1024,22.45457411906682,1024,57,0,1,0.9336868379437513,0.09088044613599777,247.0781677883132,success,0.3014638423919678,0.03990931063890457,under-trained,0,0.09088044613599777,0.05388997867703438
149,o_proj,0.04069306044777321,4096,4096,1.0,4.250544369035332,-2.0337208783387806,1.1401256574454133,True,0.3323064148426056,dense,-0.8801855257176514,2.034582503989324,-0.47846127502024804,model.layers.10.self_attn.o_proj,4096,108.28854139897079,4096,170,8,1,0.24930537257450658,0.3323064148426056,325.8695485919549,success,0.5764602422714233,1.2850632629124448e-05,,26,0.3323064148426056,0.11196651309728622
152,gate_proj,0.0205229908787829,4096,14336,3.5,3.647161354473599,2.4979689353703356,1.1809990257122873,True,4.840694904327393,dense,2.5680061210332634,2.7786658747077495,0.6849077111179447,model.layers.10.mlp.gate_proj,4096,600.7114011882804,4096,460,0,1,0.12342453456172864,4.840694904327393,124.09610873250199,success,2.200157880783081,0.08540092408657074,,0,4.840694904327393,0.27615076303482056
153,up_proj,0.03023145142055028,4096,14336,3.5,5.023384660332675,-0.6802832951847517,1.1913669222782006,True,0.7321106195449829,dense,0.5028157724776983,2.6957508875027356,-0.1354232934930569,model.layers.10.mlp.up_proj,4096,496.307556421496,4096,245,0,1,0.2570446171466789,0.7321106195449829,677.9133414701157,success,0.8556346297264099,0.07663622498512268,,0,0.7321106195449829,0.26991841197013855
154,down_proj,0.033575617997113893,4096,14336,3.5,4.157288097575018,0.5570864453804905,1.1849142431568238,True,1.3614521026611328,dense,1.19785917053943,2.686190415755422,0.13400236700108512,model.layers.10.mlp.down_proj,4096,485.50132081937045,4096,313,0,1,0.1784604745984224,1.3614521026611328,356.60550956614327,success,1.166812777519226,0.09911235421895981,,0,1.3614521026611328,0.2639220058917999
160,q_proj,0.03650592877677428,4096,4096,1.0,5.5381333035847655,2.3092659562107163,1.1058987457970877,True,2.612014055252075,dense,2.3632798899369947,2.4063844466778734,0.4169755095486699,model.layers.11.self_attn.q_proj,4096,254.90857588544284,4096,26,18,1,0.8900011642409235,2.612014055252075,97.5908132549626,success,1.6161726713180542,1.5224658227452892e-06,,22,2.612014055252075,0.7581743597984314
161,k_proj,0.04863791327744221,1024,4096,4.0,7.506466352883685,1.0068572074339588,0.9607321569023244,True,1.3618584871292114,dense,1.0471520204212736,2.048956054135702,0.1341319816943114,model.layers.11.self_attn.k_proj,1024,111.93246142950375,1024,33,0,1,1.1326304112646102,1.3618584871292114,82.19096366279335,success,1.1669869422912598,0.035478778183460236,under-trained,0,1.3618584871292114,0.5155209898948669
